signal_date,buy_date,symbol,stock_code,name,rank,pred_prob,atr_ratio,holding_days,target_pct,source_manifest,source_table,note
20260417,20260420,SZSE.002958,002958.SZ,青农商行,3,0.9909024745269287,0.020066888986620107,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260417,20260420,SZSE.000807,000807.SZ,云铝股份,4,0.9899927219796215,0.03920002508654665,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260417,20260420,SHSE.601916,601916.SH,浙商银行,5,0.9898107714701602,0.01506622520599998,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260420,20260421,SHSE.603568,603568.SH,伟明环保,1,0.9969045884923525,0.04240728099604462,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260420,20260421,SHSE.601333,601333.SH,广深铁路,2,0.9930808448652586,0.02359736171779941,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260420,20260421,SHSE.600008,600008.SH,首创环保,3,0.9925345957756737,0.021381578712372756,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260420,20260421,SHSE.688702,688702.SH,盛科通信,4,0.9905316824471959,0.062389774366839186,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260420,20260421,SHSE.600016,600016.SH,民生银行,5,0.9848871085214858,0.01388140098956876,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260421,20260422,SHSE.600436,600436.SH,片仔癀,1,1.0069947243951247,0.013173963659705263,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260421,20260422,SHSE.601916,601916.SH,浙商银行,2,0.9963616518100782,0.013377926302766846,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260421,20260422,SZSE.000728,000728.SZ,国元证券,3,0.995997816991086,0.023648647296961842,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260421,20260422,SHSE.601818,601818.SH,光大银行,4,0.99581589958159,0.01069182413396893,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260421,20260422,SHSE.601880,601880.SH,辽港股份,5,0.9954520647625977,0.027469137056792423,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260422,20260423,SHSE.600298,600298.SH,安琪酵母,1,1.0094087684191377,0.026284015661689128,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260422,20260423,SHSE.600436,600436.SH,片仔癀,2,1.0089630707658723,0.013398393154372737,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260422,20260423,SHSE.688538,688538.SH,和辉光电,3,0.9961797344005822,0.018061674659465794,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260422,20260423,SHSE.600157,600157.SH,永泰能源,4,0.995997816991086,0.03402366925068868,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260422,20260423,SHSE.601333,601333.SH,广深铁路,5,0.9956339821720939,0.02009804070656986,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260423,20260424,SHSE.600606,600606.SH,绿地控股,1,1.009129959956316,0.03259259159866051,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260423,20260424,SHSE.600436,600436.SH,片仔癀,2,1.008299963596651,0.013417117578001982,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260423,20260424,SHSE.600873,600873.SH,梅花生物,3,0.995085547870404,0.03004999962418763,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260423,20260424,SZSE.300251,300251.SZ,光线传媒,4,0.9885329450309428,0.0455702125217685,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260423,20260424,SHSE.601212,601212.SH,白银有色,5,0.9881689115398616,0.0429768047840102,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260424,20260427,SHSE.600606,600606.SH,绿地控股,1,1.0086972343522562,0.03208955229127166,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260424,20260427,SZSE.002429,002429.SZ,兆驰股份,2,0.9969068413391557,0.046988572281679915,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260424,20260427,SHSE.600436,600436.SH,片仔癀,3,0.9967248908296943,0.013248977649122844,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260424,20260427,SHSE.601818,601818.SH,光大银行,4,0.9950873362445415,0.008805031433008256,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260424,20260427,SHSE.601916,601916.SH,浙商银行,5,0.9943595342066958,0.01165540515754612,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260427,20260428,SHSE.600606,600606.SH,绿地控股,1,0.9952684258416743,0.03409090883807711,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260427,20260428,SHSE.601000,601000.SH,唐山港,2,0.9938125568698817,0.027696078571180387,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260427,20260428,SHSE.600436,600436.SH,片仔癀,3,0.9936305732484076,0.013381084996554193,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260427,20260428,SHSE.601880,601880.SH,辽港股份,4,0.9923566878980892,0.021383649178980304,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260427,20260428,SHSE.600016,600016.SH,民生银行,5,0.991992720655141,0.010561497404160404,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260428,20260429,SHSE.600436,600436.SH,片仔癀,1,0.9952623906705539,0.013687611944539733,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260428,20260429,SHSE.600741,600741.SH,华域汽车,2,0.9941690962099126,0.02289339998652626,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260428,20260429,SHSE.601966,601966.SH,玲珑轮胎,3,0.9910714285714286,0.013847305678758002,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260428,20260429,SHSE.603529,603529.SH,爱玛科技,4,0.9907069970845481,0.043639677113266655,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260428,20260429,SHSE.601916,601916.SH,浙商银行,5,0.9901603498542274,0.010810811365222387,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260429,20260430,SHSE.600436,600436.SH,片仔癀,1,0.9965214207250092,0.012776340989060341,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260429,20260430,SHSE.600741,600741.SH,华域汽车,2,0.9957890882460637,0.020537578108636444,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260429,20260430,SHSE.688278,688278.SH,特宝生物,3,0.9921274258513365,0.03464196266046635,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260429,20260430,SZSE.300979,300979.SZ,华利集团,4,0.9910289271329183,0.02487552473677527,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260429,20260430,SHSE.688122,688122.SH,西部超导,5,0.9886488465763457,0.04067122611755066,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260430,20260506,SHSE.600000,600000.SH,浦发银行,1,0.9967032967032967,0.01618122948348152,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260430,20260506,SZSE.000858,000858.SZ,五粮液,2,0.9957875457875458,0.014163576023073426,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260430,20260506,SHSE.601166,601166.SH,兴业银行,3,0.9954212454212454,0.012147010995990411,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260430,20260506,SHSE.603927,603927.SH,中科软,4,0.9945054945054945,0.021836926801118164,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260430,20260506,SHSE.601818,601818.SH,光大银行,5,0.9930402930402931,0.007692307953548824,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260506,20260507,SHSE.600741,600741.SH,华域汽车,1,1.008879781420765,0.021606274225444623,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260506,20260507,SZSE.000733,000733.SZ,振华科技,2,1.0078069216757741,0.02672413732882648,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260506,20260507,SHSE.688278,688278.SH,特宝生物,3,0.9954462659380692,0.037083569439463275,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260506,20260507,SZSE.000858,000858.SZ,五粮液,4,0.9948998178506375,0.017938433953221956,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260506,20260507,SHSE.600000,600000.SH,浦发银行,5,0.9927140255009107,0.016176469423135376,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260507,20260508,SHSE.600803,600803.SH,新奥股份,1,0.9861642089932642,0.02658670697635411,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260507,20260508,SHSE.600309,600309.SH,万华化学,2,0.983615510649918,0.03695752316813928,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260507,20260508,SZSE.300487,300487.SZ,蓝晓科技,3,0.983251410886583,0.046630418228780036,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260507,20260508,SHSE.601000,601000.SH,唐山港,4,0.9787001638448936,0.02647613817852301,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260507,20260508,SZSE.000733,000733.SZ,振华科技,5,0.9657746222464956,0.026207369366724947,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260508,20260511,SHSE.601162,601162.SH,天风证券,1,1.0098779821526134,0.026923075403108936,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260508,20260511,SHSE.601108,601108.SH,财通证券,2,1.0093462028774358,0.02273809624254393,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260508,20260511,SZSE.300251,300251.SZ,光线传媒,3,0.9936259333454744,0.04442923958009263,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260508,20260511,SZSE.300487,300487.SZ,蓝晓科技,4,0.9928974685849572,0.04736027441877823,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260508,20260511,SHSE.600016,600016.SH,民生银行,5,0.9856128209797851,0.008265582322206144,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260511,20260512,SHSE.601162,601162.SH,天风证券,1,1.009919868876343,0.02597911206297612,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260511,20260512,SZSE.300251,300251.SZ,光线传媒,2,0.9949007466763795,0.04282291797215775,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260511,20260512,SHSE.601000,601000.SH,唐山港,3,0.9943543981059916,0.02744323807061103,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260511,20260512,SZSE.300487,300487.SZ,蓝晓科技,4,0.9941722819158623,0.045653895595805474,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260511,20260512,SHSE.600170,600170.SH,上海建工,5,0.9581132762702604,0.01520146381709548,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260512,20260513,SHSE.601162,601162.SH,天风证券,1,1.0097322404371585,0.025654449199225892,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260512,20260513,SHSE.600901,600901.SH,江苏金租,2,0.995264116575592,0.028883469592533167,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260512,20260513,SZSE.300251,300251.SZ,光线传媒,3,0.9941712204007286,0.03967512619887148,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260512,20260513,SHSE.601000,601000.SH,唐山港,4,0.9936247723132969,0.028209749274389365,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260512,20260513,SZSE.300487,300487.SZ,蓝晓科技,5,0.9923497267759562,0.04459910676411905,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260513,20260514,SHSE.601628,601628.SH,中国人寿,1,1.0087693427999271,0.02294407998822766,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260513,20260514,SHSE.600901,600901.SH,江苏金租,2,0.9961769524849808,0.028949134250853353,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260513,20260514,SZSE.300251,300251.SZ,光线传媒,3,0.9959949026033134,0.037585526875344,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260513,20260514,SHSE.601000,601000.SH,唐山港,4,0.9949026033133078,0.028692213351645655,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260513,20260514,SZSE.300487,300487.SZ,蓝晓科技,5,0.9943564536683052,0.04436530391143596,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260514,20260515,SHSE.601000,601000.SH,唐山港,1,0.9958128527216458,0.028085527426853957,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260514,20260515,SHSE.600901,600901.SH,江苏金租,2,0.9956308028399782,0.02892574778143251,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20260514,20260515,SZSE.300487,300487.SZ,蓝晓科技,3,0.9936282541416348,0.04513539777121595,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
